time_s,Tstar,Yint_star,Yfs_star
5.245,6.435291372093282,0.0,0.5747061649790627
5.25,6.441426063582408,0.0,0.5746174901093357
5.255,6.447560755071534,0.0,0.5745307435836327
5.26,6.45369544656066,0.0,0.5744466252423488
5.265,6.459830138049786,0.0,0.5743657086073211
5.27,6.465964829538912,0.0,0.5742884697166452
5.275,6.4720995210280385,0.0,0.5742152576725783
5.28,6.478234212517165,0.0,0.5741463380512486
5.285,6.484368904006291,0.0,0.5740818741812722
5.29,6.490503595495417,0.0,0.5740219589243161
5.295,6.496638286984543,0.0,0.5739666053628585
5.3,6.5027729784736685,0.0,0.5739157703926501
5.305,6.508907669962794,0.0,0.5738693621487954
5.31,6.515042361451921,0.0,0.5738272407300234
5.315,6.521177052941048,0.0,0.5737892404150964
5.32,6.527311744430174,0.0,0.5737704918032789
5.325,6.533446435919299,0.0,0.5737704918032789
5.33,6.539581127408426,0.0,0.5737704918032789
5.335,6.545715818897552,0.0,0.5737704918032789
5.34,6.551850510386678,0.0,0.5737704918032789
5.345,6.557985201875804,0.0,0.5737704918032789
5.35,6.564119893364929,0.0,0.5737704918032789
5.355,6.570254584854057,0.0,0.5737704918032789
5.36,6.576389276343183,0.0,0.5737704918032789
5.365,6.582523967832309,0.0,0.5737704918032789
5.37,6.5886586593214345,0.0,0.5737704918032789
5.375,6.59479335081056,0.0,0.5737704918032789
5.38,6.600928042299686,0.0,0.5737704918032789
5.385,6.607062733788813,0.0,0.5737704918032789
5.39,6.613197425277939,0.0,0.5737706230969967
5.395,6.6193321167670645,0.0,0.5737712399937308
5.4,6.625466808256191,0.0,0.5737723973473994
5.405,6.631601499745318,0.0,0.5737741635635544
5.41,6.637736191234444,0.0,0.5737766363122488
5.415,6.6438708827235695,0.0,0.5737799434845899
5.42,6.650005574212695,0.0,0.5737842595108854
5.425,6.656140265701821,0.0,0.5737899259202077
5.43,6.662274957190947,0.0,0.5737972604299407
5.435,6.668409648680074,0.0,0.5738065871033353
5.44,6.6745443401692,0.0,0.5738182550712867
5.445,6.680679031658326,0.0,0.5738326294212293
5.45,6.686813723147452,0.0,0.5738500797393695
5.455,6.692948414636578,0.0,0.5738709745957474
5.46,6.699083106125705,0.0,0.5738956611611106
5.465,6.70521779761483,0.0,0.5739244609317358
5.47,6.711352489103956,0.0,0.5739576501284318
5.475,6.717487180593082,0.0,0.5739954473575036
5.48,6.72362187208221,0.0,0.5740380069243555
5.485,6.7297565635713354,0.0,0.5740853951022478
5.49,6.735891255060461,0.0,0.5741375944621739
5.495,6.742025946549587,0.0,0.574194475824323
5.5,6.748160638038713,0.0,0.5742558044709819
5.505,6.754295329527839,0.0,0.5743212294766454
5.51,6.760430021016965,0.0,0.5743902712652019
5.515,6.766564712506091,0.0,0.5744623409658668
5.52,6.772699403995217,0.0,0.5745367177927304
5.525,6.778834095484344,0.0,0.5746125729923379
5.53,6.78496878697347,0.0,0.5746889721553163
5.535,6.791103478462596,0.0,0.5747648875850719
5.54,6.797238169951722,0.0,0.5748392301451879
5.545,6.803372861440848,0.0,0.574910840912129
5.55,6.809507552929974,0.0,0.5749785499223494
5.555,6.8156422444191,0.0,0.5750411704371747
5.56,6.821776935908226,0.0,0.5750975620637193
5.565,6.827911627397353,0.0,0.5751466714655238
5.57,6.834046318886479,0.0,0.5751875221726404
5.575,6.840181010375605,0.0,0.5752193077299271
5.58,6.8463157018647305,0.0,0.5752413594947344
5.585,6.852450393353857,0.0,0.5752532266084144
5.59,6.858585084842983,0.0,0.5752546496748179
